631	353	629	372	16507
629	372	629	401	16540
629	401	629	417	16573
629	417	630	422	16607
630	422	632	428	16640
632	428	634	438	16674
634	438	635	441	16707
635	441	635	441	16741
635	441	635	442	16773
635	442	635	443	16807
635	443	634	447	16840
634	447	634	447	16873
634	447	633	448	16907
633	448	632	448	16940
632	448	630	448	16973
630	448	630	448	17007
630	448	630	448	17040
630	448	628	439	17074
628	439	628	429	17107
628	429	631	416	17140
631	416	638	411	17174
638	411	644	410	17207
644	410	649	410	17240
649	410	650	410	17274
650	410	652	412	17307
652	412	654	420	17340
654	420	654	423	17374
654	423	649	427	17407
649	427	642	427	17441
642	427	640	427	17474
640	427	640	427	17507
640	427	640	427	17541
640	427	640	427	17574
640	427	645	429	17607
645	429	650	435	17641
650	435	654	442	17673
654	442	657	448	17707
657	448	660	451	17740
660	451	661	452	17774
661	452	661	452	17807
692	418	684	415	18174
684	415	679	413	18207
679	413	675	413	18241
675	413	672	421	18274
672	421	671	428	18307
671	428	671	436	18341
671	436	671	441	18374
671	441	674	444	18407
674	444	679	446	18440
679	446	683	447	18474
683	447	685	447	18507
685	447	689	440	18540
689	440	691	429	18574
691	429	692	421	18607
692	421	692	420	18641
692	420	692	420	18674
692	420	692	420	18707
692	420	692	422	18741
692	422	699	437	18774
699	437	705	441	18807
705	441	709	443	18841
