274	407	274	407	1960
274	407	274	407	1993
274	407	274	415	2025
274	415	274	426	2059
274	426	274	434	2093
274	434	276	437	2125
276	437	278	437	2159
278	437	282	437	2193
282	437	289	424	2226
289	424	294	397	2259
294	397	300	369	2292
300	369	300	347	2326
300	347	301	331	2360
301	331	302	320	2392
302	320	305	309	2426
305	309	306	301	2459
306	301	307	299	2493
307	299	307	299	2525
307	299	307	299	2559
307	299	307	299	2593
307	299	307	311	2626
307	311	309	335	2659
309	335	313	365	2692
313	365	314	395	2726
314	395	320	422	2759
320	422	321	436	2792
321	436	323	441	2826
323	441	323	443	2859
323	443	323	443	2893
323	443	324	438	2926
324	438	328	423	2959
328	423	331	392	2993
331	392	335	363	3026
335	363	339	341	3059
339	341	340	322	3092
340	322	342	314	3126
342	314	343	306	3159
343	306	343	300	3192
343	300	344	298	3226
344	298	344	298	3260
344	298	344	298	3293
344	298	344	312	3325
344	312	344	331	3359
344	331	344	364	3393
344	364	344	389	3426
344	389	344	402	3459
344	402	344	411	3493
344	411	345	417	3526
345	417	347	420	3559
347	420	349	423	3592
349	423	355	425	3626
355	425	358	426	3659
358	426	359	426	3692
359	426	362	427	3726
362	427	362	427	3759
362	427	362	427	3792
362	427	362	427	3826
387	395	382	394	4193
382	394	377	393	4226
377	393	375	393	4259
375	393	369	398	4293
369	398	366	407	4326
366	407	366	412	4359
366	412	366	419	4393
366	419	366	422	4425
366	422	367	426	4459
367	426	373	428	4493
373	428	377	428	4526
377	428	379	428	4559
379	428	385	426	4592
385	426	388	415	4626
388	415	390	403	4659
390	403	390	396	4692
390	396	390	391	4726
390	391	390	391	4759
390	391	390	391	4793
390	391	390	391	4826
390	391	390	391	4860
390	391	390	402	4892
390	402	392	420	4926
392	420	393	425	4959
393	425	393	426	4993
393	426	394	427	5026
394	427	394	427	5060
394	427	394	427	5092
394	427	397	425	5126
404	310	404	310	5726
404	310	404	327	5760
404	327	404	354	5792
404	354	404	380	5826
404	380	404	391	5860
404	391	404	397	5893
404	397	404	403	5926
404	403	404	411	5960
404	411	404	417	5992
404	417	404	418	6025
404	418	404	420	6060
404	420	405	422	6093
405	422	408	425	6126
408	425	409	426	6159
409	426	413	426	6193
413	426	418	426	6226
418	426	422	425	6259
422	425	424	423	6293
424	423	425	421	6326
402	366	402	366	6692
402	366	402	366	6726
402	366	417	365	6759
417	365	419	365	6792
435	391	435	391	7226
435	391	435	391	7259
435	391	445	397	7293
445	397	449	398	7326
449	398	449	398	7359
449	398	450	398	7393
450	398	444	392	7426
444	392	438	391	7459
438	391	433	390	7493
433	390	425	391	7526
